cell,size,L,arch,scheme,seed,iter,frac,loss
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16597,0.57628,2.4998
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16691,0.57955,2.5769
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16768,0.58222,2.5025
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16813,0.58378,2.4992
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16846,0.58493,2.5703
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,16925,0.58767,2.5754
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17010,0.59062,2.5077
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17071,0.59274,2.5788
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17145,0.59531,2.4991
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17191,0.59691,2.5654
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17278,0.59993,2.4818
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17399,0.60413,2.4993
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17380,0.60347,2.5889
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17489,0.60726,2.4835
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17505,0.60781,2.5657
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17622,0.61187,2.5642
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17647,0.61274,2.4932
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17674,0.61368,2.5672
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17695,0.61441,2.4965
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17866,0.62035,2.5647
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,17903,0.62163,2.495
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18025,0.62587,2.4902
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18035,0.62622,2.5635
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18115,0.62899,2.4779
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18168,0.63083,2.5589
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18245,0.63351,2.4775
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18311,0.6358,2.5565
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18319,0.63608,2.5589
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18405,0.63906,2.4854
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18486,0.64187,2.4861
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18545,0.64392,2.556
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18686,0.64882,2.4922
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18689,0.64892,2.5626
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18760,0.65139,2.4828
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18717,0.6499,2.5505
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18897,0.65615,2.4917
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18963,0.65844,2.5571
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19086,0.66271,2.5569
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,18964,0.65847,2.4797
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19113,0.66365,2.5595
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19202,0.66674,2.4761
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19345,0.6717,2.5529
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19333,0.67128,2.4837
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19376,0.67278,2.554
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19360,0.67222,2.4791
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19589,0.68017,2.4832
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19516,0.67764,2.5524
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19670,0.68299,2.4907
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19733,0.68517,2.5514
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19825,0.68837,2.4743
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19858,0.68951,2.5509
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19975,0.69358,2.4662
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,19943,0.69247,2.5607
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20102,0.69799,2.4875
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20065,0.6967,2.5466
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20142,0.69937,2.5423
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20234,0.70257,2.4825
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20276,0.70403,2.5417
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20338,0.70618,2.4635
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20475,0.71094,2.4685
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20469,0.71073,2.5467
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20520,0.7125,2.4727
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20547,0.71344,2.5493
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20668,0.71764,2.4768
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20720,0.71944,2.5508
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20825,0.72309,2.4791
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20833,0.72337,2.5549
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20940,0.72708,2.4575
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,20951,0.72747,2.5405
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21079,0.73191,2.5476
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21083,0.73205,2.4766
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21284,0.73903,2.5405
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21270,0.73854,2.4793
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21311,0.73997,2.462
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21323,0.74038,2.54
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21502,0.7466,2.4602
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21520,0.74722,2.5428
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21662,0.75215,2.5585
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21575,0.74913,2.4752
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21757,0.75545,2.4681
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21698,0.7534,2.5389
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21803,0.75705,2.4742
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21899,0.76038,2.5347
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21982,0.76326,2.4685
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,21938,0.76174,2.534
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22115,0.76788,2.4519
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22103,0.76747,2.5367
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22218,0.77146,2.465
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22225,0.7717,2.5414
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22400,0.77778,2.4735
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22353,0.77615,2.5408
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22567,0.78358,2.5404
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22537,0.78253,2.4578
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22576,0.78389,2.5386
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22606,0.78493,2.4709
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22817,0.79226,2.5323
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22752,0.79,2.4706
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22875,0.79427,2.4612
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,22938,0.79646,2.538
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23053,0.80045,2.5326
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23006,0.79882,2.4616
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23191,0.80524,2.5444
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23140,0.80347,2.4638
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23283,0.80844,2.5288
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23261,0.80767,2.4555
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23359,0.81108,2.5205
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23429,0.81351,2.4601
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23593,0.8192,2.4495
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23603,0.81955,2.5231
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23680,0.82222,2.5255
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23650,0.82118,2.4507
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23840,0.82778,2.5255
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23805,0.82656,2.4506
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23978,0.83257,2.5228
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,23919,0.83052,2.4329
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24028,0.83431,2.4418
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24049,0.83503,2.537
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24187,0.83983,2.5121
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24220,0.84097,2.4516
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24299,0.84372,2.4476
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24295,0.84358,2.5126
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24423,0.84802,2.5158
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24414,0.84771,2.4432
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24516,0.85125,2.4479
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24560,0.85278,2.5059
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24739,0.85899,2.4412
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24734,0.85882,2.5088
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24808,0.86139,2.4377
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24820,0.86181,2.5021
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,24930,0.86562,2.5194
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25007,0.8683,2.4153
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25145,0.87309,2.5088
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25068,0.87042,2.439
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25267,0.87733,2.5009
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25274,0.87757,2.4326
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25382,0.88132,2.4303
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25349,0.88017,2.5165
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25525,0.88628,2.5026
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25468,0.88431,2.4356
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25558,0.88743,2.4352
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25614,0.88938,2.5043
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25730,0.8934,2.5046
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25789,0.89545,2.4233
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25906,0.89951,2.4305
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25808,0.89611,2.4962
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25921,0.90003,2.4441
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25934,0.90049,2.4784
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25937,0.90059,2.4751
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25941,0.90073,2.4362
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25949,0.90101,2.4387
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25956,0.90125,2.4823
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25971,0.90177,2.4894
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25967,0.90163,2.4403
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25984,0.90222,2.4392
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25977,0.90198,2.4893
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26000,0.90278,2.4933
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,25993,0.90253,2.4416
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26016,0.90333,2.4406
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26010,0.90312,2.4869
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26019,0.90344,2.4856
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26027,0.90372,2.4402
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26042,0.90424,2.4496
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26041,0.9042,2.487
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26055,0.90469,2.4405
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26048,0.90444,2.5199
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26072,0.90528,2.4888
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26068,0.90514,2.4314
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26087,0.9058,2.4809
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26086,0.90576,2.4439
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26102,0.90632,2.4644
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26089,0.90587,2.4405
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26110,0.9066,2.4717
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26116,0.90681,2.4415
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26120,0.90694,2.4279
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26118,0.90687,2.4858
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26137,0.90753,2.482
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26144,0.90778,2.4304
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26145,0.90781,2.4282
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26155,0.90816,2.492
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26171,0.90872,2.4463
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26169,0.90865,2.4796
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26179,0.90899,2.4902
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26182,0.9091,2.4314
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26196,0.90958,2.496
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26190,0.90938,2.4388
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26206,0.90993,2.4414
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26213,0.91017,2.482
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26218,0.91035,2.4375
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26219,0.91038,2.4831
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26233,0.91087,2.4751
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26240,0.91111,2.4324
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26246,0.91132,2.4765
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26245,0.91128,2.4237
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26260,0.91181,2.4332
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26268,0.91208,2.4808
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26272,0.91222,2.4437
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26284,0.91264,2.5007
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26295,0.91302,2.4468
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26297,0.91309,2.4796
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26303,0.9133,2.4918
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26299,0.91316,2.4364
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26326,0.9141,2.4403
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26315,0.91372,2.4864
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26339,0.91455,2.4838
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26332,0.91431,2.4284
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26347,0.91483,2.4375
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26349,0.9149,2.4909
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26357,0.91517,2.4184
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26366,0.91549,2.4839
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26373,0.91573,2.4852
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26371,0.91566,2.4398
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26395,0.91649,2.4168
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26387,0.91622,2.4968
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26404,0.91681,2.4351
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26405,0.91684,2.488
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26416,0.91722,2.4354
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26423,0.91747,2.4838
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26438,0.91799,2.4239
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26427,0.9176,2.4898
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26442,0.91812,2.4272
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26443,0.91816,2.4814
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26462,0.91882,2.4792
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26455,0.91858,2.422
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26476,0.91931,2.4314
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26473,0.9192,2.4862
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26486,0.91965,2.4387
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26489,0.91976,2.4722
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26499,0.9201,2.4918
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26503,0.92024,2.4317
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26513,0.92059,2.4467
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26518,0.92076,2.4804
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26535,0.92135,2.4444
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26523,0.92094,2.4856
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26549,0.92184,2.4375
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26550,0.92188,2.4798
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26559,0.92219,2.4351
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26560,0.92222,2.4712
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26566,0.92243,2.4804
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26570,0.92257,2.4494
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26586,0.92312,2.4206
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26581,0.92295,2.4749
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26599,0.92358,2.4375
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26606,0.92382,2.4861
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26610,0.92396,2.449
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26619,0.92427,2.4817
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26625,0.92448,2.4813
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26630,0.92465,2.4305
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26646,0.92521,2.4441
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26639,0.92497,2.4904
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26649,0.92531,2.4418
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26658,0.92563,2.4825
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26676,0.92625,2.4774
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26674,0.92618,2.4326
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26681,0.92642,2.493
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26685,0.92656,2.4361
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26691,0.92677,2.4395
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26695,0.92691,2.4819
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26712,0.9275,2.4183
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26711,0.92747,2.4707
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26730,0.92812,2.495
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26731,0.92816,2.4397
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26738,0.9284,2.4906
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26743,0.92858,2.4284
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26754,0.92896,2.4331
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26753,0.92892,2.4823
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26761,0.9292,2.4797
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26773,0.92962,2.4383
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26781,0.9299,2.4765
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26782,0.92993,2.4323
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26793,0.93031,2.4887
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26796,0.93042,2.436
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26803,0.93066,2.4763
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26810,0.9309,2.4318
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26822,0.93132,2.4265
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26828,0.93153,2.4803
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26832,0.93167,2.4333
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26842,0.93201,2.4723
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26849,0.93226,2.4391
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26852,0.93236,2.4773
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26865,0.93281,2.4334
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26866,0.93285,2.4858
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26873,0.93309,2.4795
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26878,0.93326,2.4363
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26891,0.93372,2.4379
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26895,0.93385,2.4833
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26909,0.93434,2.4826
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26908,0.93431,2.4249
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26915,0.93455,2.4267
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26926,0.93493,2.4888
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26935,0.93524,2.4302
lm-600M-L15-schemeB-deep-seed1904,600M,15,deep,B,1904,26932,0.93514,2.4693
