task,size,percent,kind,da,n_pairs,passes_gate
xcopa_it,1B,80,checkpoint,0.8055555555555556,36,True
xcopa_it,1B,80,reference,0.6944444444444444,36,True
xcopa_it,1B,90,checkpoint,0.75,36,True
xcopa_it,1B,90,reference,0.6666666666666666,36,True
xcopa_it,1B,100,checkpoint,,0,True
xcopa_it,1B,100,reference,0.6388888888888888,36,True
xcopa_it,350M,10,checkpoint,0.4166666666666667,36,True
xcopa_it,350M,10,reference,0.4166666666666667,36,True
xcopa_it,350M,20,checkpoint,0.4444444444444444,36,True
xcopa_it,350M,20,reference,0.4444444444444444,36,True
xcopa_it,350M,30,checkpoint,0.6388888888888888,36,True
xcopa_it,350M,30,reference,0.6666666666666666,36,True
xcopa_it,350M,40,checkpoint,0.3333333333333333,36,True
xcopa_it,350M,40,reference,0.5,36,True
xcopa_it,350M,50,checkpoint,0.5555555555555556,36,True
xcopa_it,350M,50,reference,0.4166666666666667,36,True
xcopa_it,350M,60,checkpoint,0.5833333333333334,36,True
xcopa_it,350M,60,reference,0.6666666666666666,36,True
xcopa_it,350M,70,checkpoint,0.6388888888888888,36,True
xcopa_it,350M,70,reference,0.5833333333333334,36,True
xcopa_it,350M,80,checkpoint,0.6111111111111112,36,True
xcopa_it,350M,80,reference,0.5833333333333334,36,True
xcopa_it,350M,90,checkpoint,0.75,36,True
xcopa_it,350M,90,reference,0.6388888888888888,36,True
xcopa_it,350M,100,checkpoint,,0,True
xcopa_it,350M,100,reference,0.6111111111111112,36,True
xcopa_it,600M,10,checkpoint,0.5,36,True
xcopa_it,600M,10,reference,0.7777777777777778,36,True
xcopa_it,600M,20,checkpoint,0.4444444444444444,36,True
xcopa_it,600M,20,reference,0.2777777777777778,36,True
xcopa_it,600M,30,checkpoint,0.5555555555555556,36,True
xcopa_it,600M,30,reference,0.4444444444444444,36,True
xcopa_it,600M,40,checkpoint,0.5277777777777778,36,True
xcopa_it,600M,40,reference,0.4722222222222222,36,True
xcopa_it,600M,50,checkpoint,0.5833333333333334,36,True
xcopa_it,600M,50,reference,0.4444444444444444,36,True
xcopa_it,600M,60,checkpoint,0.3611111111111111,36,True
xcopa_it,600M,60,reference,0.3888888888888889,36,True
xcopa_it,600M,70,checkpoint,0.3888888888888889,36,True
xcopa_it,600M,70,reference,0.6666666666666666,36,True
xcopa_it,600M,80,checkpoint,0.1666666666666666,36,True
xcopa_it,600M,80,reference,0.3888888888888889,36,True
xcopa_it,600M,90,checkpoint,0.7222222222222222,36,True
xcopa_it,600M,90,reference,0.5,36,True
xcopa_it,600M,100,checkpoint,,0,True
xcopa_it,600M,100,reference,0.5,36,True
xcopa_ta,1.7B,10,checkpoint,0.2666666666666666,15,True
xcopa_ta,1.7B,10,reference,0.2666666666666666,15,True
xcopa_ta,1.7B,20,checkpoint,0.5333333333333333,15,True
xcopa_ta,1.7B,20,reference,0.5333333333333333,15,True
xcopa_ta,1.7B,30,checkpoint,0.3333333333333333,15,True
xcopa_ta,1.7B,30,reference,0.3333333333333333,15,True
xcopa_ta,1.7B,40,checkpoint,0.8666666666666667,15,True
xcopa_ta,1.7B,40,reference,0.8666666666666667,15,True
xcopa_ta,1.7B,50,checkpoint,0.6,15,True
xcopa_ta,1.7B,50,reference,0.6,15,True
xcopa_ta,1.7B,60,checkpoint,0.3333333333333333,15,True
xcopa_ta,1.7B,60,reference,0.3333333333333333,15,True
xcopa_ta,1.7B,70,checkpoint,0.3333333333333333,15,True
xcopa_ta,1.7B,70,reference,0.3333333333333333,15,True
xcopa_ta,1.7B,80,checkpoint,0.3333333333333333,15,True
xcopa_ta,1.7B,80,reference,0.3333333333333333,15,True
xcopa_ta,1.7B,90,checkpoint,0.3333333333333333,15,True
xcopa_ta,1.7B,90,reference,0.3333333333333333,15,True
xcopa_ta,175M,10,checkpoint,0.5,6,True
xcopa_ta,175M,10,reference,0.1666666666666666,6,True
xcopa_ta,175M,20,checkpoint,0.1666666666666666,6,True
xcopa_ta,175M,20,reference,0.3333333333333333,6,True
xcopa_ta,175M,30,checkpoint,0.3333333333333333,6,True
xcopa_ta,175M,30,reference,0.3333333333333333,6,True
xcopa_ta,175M,40,checkpoint,0.3333333333333333,6,True
xcopa_ta,175M,40,reference,0.5,6,True
xcopa_ta,175M,50,checkpoint,0.3333333333333333,6,True
xcopa_ta,175M,50,reference,0.6666666666666666,6,True
xcopa_ta,175M,60,checkpoint,0.6666666666666666,6,True
xcopa_ta,175M,60,reference,0.5,6,True
xcopa_ta,175M,70,checkpoint,0.6666666666666666,6,True
xcopa_ta,175M,70,reference,0.6666666666666666,6,True
xcopa_ta,175M,80,checkpoint,0.8333333333333334,6,True
xcopa_ta,175M,80,reference,0.1666666666666666,6,True
xcopa_ta,175M,90,checkpoint,0.8333333333333334,6,True
xcopa_ta,175M,90,reference,0.1666666666666666,6,True
xcopa_ta,175M,100,checkpoint,,0,True
xcopa_ta,175M,100,reference,0.3333333333333333,6,True
xcopa_ta,1B,10,checkpoint,0.6,15,True
xcopa_ta,1B,10,reference,0.4,15,True
xcopa_ta,1B,20,checkpoint,0.3333333333333333,15,True
xcopa_ta,1B,20,reference,0.7333333333333333,15,True
xcopa_ta,1B,30,checkpoint,0.4,15,True
xcopa_ta,1B,30,reference,0.5333333333333333,15,True
xcopa_ta,1B,40,checkpoint,0.4,15,True
xcopa_ta,1B,40,reference,0.8,15,True
xcopa_ta,1B,50,checkpoint,0.2666666666666666,15,True
xcopa_ta,1B,50,reference,0.8,15,True
xcopa_ta,1B,60,checkpoint,0.3333333333333333,15,True
xcopa_ta,1B,60,reference,0.5333333333333333,15,True
xcopa_ta,1B,70,checkpoint,0.3333333333333333,15,True
xcopa_ta,1B,70,reference,0.8,15,True
xcopa_ta,1B,80,checkpoint,0.5333333333333333,15,True
xcopa_ta,1B,80,reference,0.5333333333333333,15,True
xcopa_ta,1B,90,checkpoint,0.4,15,True
xcopa_ta,1B,90,reference,0.6666666666666666,15,True
xcopa_ta,1B,100,checkpoint,,0,True
xcopa_ta,1B,100,reference,0.3333333333333333,15,True
xcopa_ta,350M,10,checkpoint,0.6666666666666666,6,True
xcopa_ta,350M,10,reference,0.5,6,True
xcopa_ta,350M,20,checkpoint,0.1666666666666666,6,True
xcopa_ta,350M,20,reference,0.3333333333333333,6,True
xcopa_ta,350M,30,checkpoint,0.8333333333333334,6,True
xcopa_ta,350M,30,reference,0.5,6,True
xcopa_ta,350M,40,checkpoint,0.8333333333333334,6,True
xcopa_ta,350M,40,reference,0.3333333333333333,6,True
xcopa_ta,350M,50,checkpoint,0.3333333333333333,6,True
xcopa_ta,350M,50,reference,0.6666666666666666,6,True
xcopa_ta,350M,60,checkpoint,0.6666666666666666,6,True
xcopa_ta,350M,60,reference,0.6666666666666666,6,True
xcopa_ta,350M,70,checkpoint,0.1666666666666666,6,True
xcopa_ta,350M,70,reference,0.6666666666666666,6,True
xcopa_ta,350M,80,checkpoint,0.6666666666666666,6,True
xcopa_ta,350M,80,reference,0.0,6,True
xcopa_ta,350M,90,checkpoint,0.6666666666666666,6,True
xcopa_ta,350M,90,reference,0.6666666666666666,6,True
xcopa_ta,350M,100,checkpoint,,0,True
xcopa_ta,350M,100,reference,0.3333333333333333,6,True
xcopa_ta,600M,10,checkpoint,0.6666666666666666,6,True
xcopa_ta,600M,10,reference,0.8333333333333334,6,True
xcopa_ta,600M,20,checkpoint,0.5,6,True
xcopa_ta,600M,20,reference,0.6666666666666666,6,True
xcopa_ta,600M,30,checkpoint,0.3333333333333333,6,True
xcopa_ta,600M,30,reference,0.1666666666666666,6,True
xcopa_ta,600M,40,checkpoint,0.1666666666666666,6,True
xcopa_ta,600M,40,reference,0.0,6,True
xcopa_ta,600M,50,checkpoint,0.6666666666666666,6,True
xcopa_ta,600M,50,reference,0.6666666666666666,6,True
xcopa_ta,600M,60,checkpoint,0.5,6,True
xcopa_ta,600M,60,reference,0.5,6,True
xcopa_ta,600M,70,checkpoint,0.6666666666666666,6,True
xcopa_ta,600M,70,reference,0.6666666666666666,6,True
xcopa_ta,600M,80,checkpoint,0.5,6,True
xcopa_ta,600M,80,reference,0.3333333333333333,6,True
xcopa_ta,600M,90,checkpoint,0.6666666666666666,6,True
xcopa_ta,600M,90,reference,0.5,6,True
xcopa_ta,600M,100,checkpoint,,0,True
xcopa_ta,600M,100,reference,0.6666666666666666,6,True
xcopa_th,1.7B,10,checkpoint,0.2,45,True
xcopa_th,1.7B,10,reference,0.2,45,True
xcopa_th,1.7B,20,checkpoint,0.4888888888888889,45,True
xcopa_th,1.7B,20,reference,0.4888888888888889,45,True
xcopa_th,1.7B,30,checkpoint,0.3777777777777777,45,True
xcopa_th,1.7B,30,reference,0.3777777777777777,45,True
xcopa_th,1.7B,40,checkpoint,0.5333333333333333,45,True
xcopa_th,1.7B,40,reference,0.5333333333333333,45,True
xcopa_th,1.7B,50,checkpoint,0.5555555555555556,45,True
xcopa_th,1.7B,50,reference,0.5555555555555556,45,True
xcopa_th,1.7B,60,checkpoint,0.7111111111111111,45,True
xcopa_th,1.7B,60,reference,0.7111111111111111,45,True
xcopa_th,1.7B,70,checkpoint,0.4222222222222222,45,True
xcopa_th,1.7B,70,reference,0.4222222222222222,45,True
xcopa_th,1.7B,80,checkpoint,0.2888888888888888,45,True
xcopa_th,1.7B,80,reference,0.2888888888888888,45,True
xcopa_th,1.7B,90,checkpoint,0.5555555555555556,45,True
xcopa_th,1.7B,90,reference,0.5555555555555556,45,True
xcopa_th,175M,10,checkpoint,0.8095238095238095,21,True
xcopa_th,175M,10,reference,0.3333333333333333,21,True
xcopa_th,175M,20,checkpoint,0.3333333333333333,21,True
xcopa_th,175M,20,reference,0.6666666666666666,21,True
xcopa_th,175M,30,checkpoint,0.1428571428571428,21,True
xcopa_th,175M,30,reference,0.4285714285714285,21,True
xcopa_th,175M,40,checkpoint,0.2857142857142857,21,True
xcopa_th,175M,40,reference,0.7142857142857143,21,True
xcopa_th,175M,50,checkpoint,0.4285714285714285,21,True
xcopa_th,175M,50,reference,0.7142857142857143,21,True
xcopa_th,175M,60,checkpoint,0.4666666666666667,15,True
xcopa_th,175M,60,reference,0.4666666666666667,15,True
xcopa_th,175M,70,checkpoint,0.4285714285714285,21,True
xcopa_th,175M,70,reference,0.4285714285714285,21,True
xcopa_th,175M,80,checkpoint,0.6666666666666666,21,True
xcopa_th,175M,80,reference,0.6190476190476191,21,True
xcopa_th,175M,90,checkpoint,0.5714285714285714,21,True
xcopa_th,175M,90,reference,0.238095238095238,21,True
xcopa_th,175M,100,checkpoint,,0,True
xcopa_th,175M,100,reference,0.3333333333333333,21,True
xcopa_th,1B,10,checkpoint,0.6222222222222222,45,True
xcopa_th,1B,10,reference,0.4444444444444444,45,True
xcopa_th,1B,20,checkpoint,0.4888888888888889,45,True
xcopa_th,1B,20,reference,0.1777777777777777,45,True
xcopa_th,1B,30,checkpoint,0.3777777777777777,45,True
xcopa_th,1B,30,reference,0.6888888888888889,45,True
xcopa_th,1B,40,checkpoint,0.5777777777777777,45,True
xcopa_th,1B,40,reference,0.4888888888888889,45,True
xcopa_th,1B,50,checkpoint,0.5555555555555556,45,True
xcopa_th,1B,50,reference,0.3111111111111111,45,True
xcopa_th,1B,60,checkpoint,0.6888888888888889,45,True
xcopa_th,1B,60,reference,0.4666666666666667,45,True
xcopa_th,1B,70,checkpoint,0.4666666666666667,45,True
xcopa_th,1B,70,reference,0.4,45,True
xcopa_th,1B,80,checkpoint,0.5333333333333333,45,True
xcopa_th,1B,80,reference,0.6444444444444445,45,True
xcopa_th,1B,90,checkpoint,0.5777777777777777,45,True
xcopa_th,1B,90,reference,0.3333333333333333,45,True
xcopa_th,1B,100,checkpoint,,0,True
xcopa_th,1B,100,reference,0.4222222222222222,45,True
xcopa_th,350M,10,checkpoint,0.5238095238095238,21,True
xcopa_th,350M,10,reference,0.5714285714285714,21,True
xcopa_th,350M,20,checkpoint,0.6666666666666666,21,True
xcopa_th,350M,20,reference,0.4285714285714285,21,True
xcopa_th,350M,30,checkpoint,0.5714285714285714,21,True
xcopa_th,350M,30,reference,0.5714285714285714,21,True
xcopa_th,350M,40,checkpoint,0.4285714285714285,21,True
xcopa_th,350M,40,reference,0.238095238095238,21,True
xcopa_th,350M,50,checkpoint,0.4761904761904761,21,True
xcopa_th,350M,50,reference,0.6190476190476191,21,True
xcopa_th,350M,60,checkpoint,0.5238095238095238,21,True
xcopa_th,350M,60,reference,0.6666666666666666,21,True
xcopa_th,350M,70,checkpoint,0.8095238095238095,21,True
xcopa_th,350M,70,reference,0.5238095238095238,21,True
xcopa_th,350M,80,checkpoint,0.7619047619047619,21,True
xcopa_th,350M,80,reference,0.6666666666666666,21,True
xcopa_th,350M,90,checkpoint,0.8571428571428571,21,True
xcopa_th,350M,90,reference,0.4761904761904761,21,True
xcopa_th,350M,100,checkpoint,,0,True
xcopa_th,350M,100,reference,0.5238095238095238,21,True
xcopa_th,600M,10,checkpoint,0.8571428571428571,21,True
xcopa_th,600M,10,reference,0.3809523809523809,21,True
xcopa_th,600M,20,checkpoint,0.3333333333333333,21,True
xcopa_th,600M,20,reference,0.2857142857142857,21,True
xcopa_th,600M,30,checkpoint,0.7142857142857143,21,True
xcopa_th,600M,30,reference,0.4761904761904761,21,True
xcopa_th,600M,40,checkpoint,0.5238095238095238,21,True
xcopa_th,600M,40,reference,0.4761904761904761,21,True
xcopa_th,600M,50,checkpoint,0.4285714285714285,21,True
xcopa_th,600M,50,reference,0.3333333333333333,21,True
xcopa_th,600M,60,checkpoint,0.6190476190476191,21,True
xcopa_th,600M,60,reference,0.6666666666666666,21,True
xcopa_th,600M,70,checkpoint,0.2857142857142857,21,True
xcopa_th,600M,70,reference,0.5238095238095238,21,True
xcopa_th,600M,80,checkpoint,0.5238095238095238,21,True
xcopa_th,600M,80,reference,0.3333333333333333,21,True
xcopa_th,600M,90,checkpoint,0.7142857142857143,21,True
xcopa_th,600M,90,reference,0.4285714285714285,21,True
xcopa_th,600M,100,checkpoint,,0,True
xcopa_th,600M,100,reference,0.3333333333333333,21,True
xcopa_tr,1.7B,10,checkpoint,0.0666666666666666,15,True
xcopa_tr,1.7B,10,reference,0.0666666666666666,15,True
xcopa_tr,1.7B,20,checkpoint,0.3333333333333333,15,True
xcopa_tr,1.7B,20,reference,0.3333333333333333,15,True
xcopa_tr,1.7B,30,checkpoint,0.3333333333333333,15,True
xcopa_tr,1.7B,30,reference,0.3333333333333333,15,True
xcopa_tr,1.7B,40,checkpoint,0.5333333333333333,15,True
xcopa_tr,1.7B,40,reference,0.5333333333333333,15,True
xcopa_tr,1.7B,50,checkpoint,0.6666666666666666,15,True
xcopa_tr,1.7B,50,reference,0.6666666666666666,15,True
xcopa_tr,1.7B,60,checkpoint,0.4666666666666667,15,True
xcopa_tr,1.7B,60,reference,0.4666666666666667,15,True
xcopa_tr,1.7B,70,checkpoint,0.3333333333333333,15,True
xcopa_tr,1.7B,70,reference,0.3333333333333333,15,True
xcopa_tr,1.7B,80,checkpoint,0.4666666666666667,15,True
xcopa_tr,1.7B,80,reference,0.4666666666666667,15,True
xcopa_tr,1.7B,90,checkpoint,0.5333333333333333,15,True
xcopa_tr,1.7B,90,reference,0.5333333333333333,15,True
xcopa_tr,175M,10,checkpoint,0.8,10,True
xcopa_tr,175M,10,reference,0.6,10,True
xcopa_tr,175M,20,checkpoint,0.4,10,True
xcopa_tr,175M,20,reference,0.4,10,True
xcopa_tr,175M,30,checkpoint,0.5,10,True
xcopa_tr,175M,30,reference,0.3,10,True
xcopa_tr,175M,40,checkpoint,0.6,10,True
xcopa_tr,175M,40,reference,0.0,10,True
xcopa_tr,175M,50,checkpoint,0.4,10,True
xcopa_tr,175M,50,reference,0.3,10,True
xcopa_tr,175M,60,checkpoint,0.6666666666666666,6,True
xcopa_tr,175M,60,reference,0.6666666666666666,6,True
xcopa_tr,175M,70,checkpoint,0.6,10,True
xcopa_tr,175M,70,reference,0.6,10,True
xcopa_tr,175M,80,checkpoint,0.8,10,True
xcopa_tr,175M,80,reference,0.6,10,True
xcopa_tr,175M,90,checkpoint,1.0,10,True
xcopa_tr,175M,90,reference,0.4,10,True
xcopa_tr,175M,100,checkpoint,,0,True
xcopa_tr,175M,100,reference,0.4,10,True
xcopa_tr,1B,10,checkpoint,0.5333333333333333,15,True
xcopa_tr,1B,10,reference,0.8,15,True
xcopa_tr,1B,20,checkpoint,0.7333333333333333,15,True
xcopa_tr,1B,20,reference,0.4,15,True
xcopa_tr,1B,30,checkpoint,0.4,15,True
xcopa_tr,1B,30,reference,0.3333333333333333,15,True
xcopa_tr,1B,40,checkpoint,0.6666666666666666,15,True
xcopa_tr,1B,40,reference,0.4,15,True
xcopa_tr,1B,50,checkpoint,0.3333333333333333,15,True
xcopa_tr,1B,50,reference,0.2,15,True
xcopa_tr,1B,60,checkpoint,0.8,15,True
xcopa_tr,1B,60,reference,0.6666666666666666,15,True
xcopa_tr,1B,70,checkpoint,0.4666666666666667,15,True
xcopa_tr,1B,70,reference,0.8,15,True
xcopa_tr,1B,80,checkpoint,0.2666666666666666,15,True
xcopa_tr,1B,80,reference,0.3333333333333333,15,True
xcopa_tr,1B,90,checkpoint,0.5333333333333333,15,True
xcopa_tr,1B,90,reference,0.3333333333333333,15,True
xcopa_tr,1B,100,checkpoint,,0,True
xcopa_tr,1B,100,reference,0.6,15,True
xcopa_tr,350M,10,checkpoint,0.2,10,True
xcopa_tr,350M,10,reference,0.3,10,True
xcopa_tr,350M,20,checkpoint,0.7,10,True
xcopa_tr,350M,20,reference,0.4,10,True
xcopa_tr,350M,30,checkpoint,0.5,10,True
xcopa_tr,350M,30,reference,0.4,10,True
xcopa_tr,350M,40,checkpoint,0.6,10,True
xcopa_tr,350M,40,reference,0.5,10,True
xcopa_tr,350M,50,checkpoint,0.7,10,True
xcopa_tr,350M,50,reference,0.5,10,True
xcopa_tr,350M,60,checkpoint,0.4,10,True
xcopa_tr,350M,60,reference,0.7,10,True
xcopa_tr,350M,70,checkpoint,0.3,10,True
xcopa_tr,350M,70,reference,0.4,10,True
xcopa_tr,350M,80,checkpoint,0.9,10,True
xcopa_tr,350M,80,reference,0.4,10,True
xcopa_tr,350M,90,checkpoint,0.8,10,True
xcopa_tr,350M,90,reference,0.5,10,True
xcopa_tr,350M,100,checkpoint,,0,True
xcopa_tr,350M,100,reference,0.5,10,True
xcopa_tr,600M,10,checkpoint,0.4,10,True
xcopa_tr,600M,10,reference,0.4,10,True
xcopa_tr,600M,20,checkpoint,0.4,10,True
xcopa_tr,600M,20,reference,0.6,10,True
xcopa_tr,600M,30,checkpoint,0.5,10,True
xcopa_tr,600M,30,reference,0.9,10,True
xcopa_tr,600M,40,checkpoint,0.5,10,True
xcopa_tr,600M,40,reference,0.5,10,True
xcopa_tr,600M,50,checkpoint,0.8,10,True
xcopa_tr,600M,50,reference,0.6,10,True
xcopa_tr,600M,60,checkpoint,0.7,10,True
xcopa_tr,600M,60,reference,0.7,10,True
xcopa_tr,600M,70,checkpoint,0.4,10,True
xcopa_tr,600M,70,reference,0.3,10,True
xcopa_tr,600M,80,checkpoint,0.6,10,True
xcopa_tr,600M,80,reference,0.8,10,True
xcopa_tr,600M,90,checkpoint,0.6,10,True
xcopa_tr,600M,90,reference,0.6,10,True
xcopa_tr,600M,100,checkpoint,,0,True
xcopa_tr,600M,100,reference,0.6,10,True
xcopa_vi,1.7B,10,checkpoint,0.6785714285714286,28,True
xcopa_vi,1.7B,10,reference,0.6785714285714286,28,True
xcopa_vi,1.7B,20,checkpoint,0.4642857142857143,28,True
xcopa_vi,1.7B,20,reference,0.4642857142857143,28,True
xcopa_vi,1.7B,30,checkpoint,0.4285714285714285,28,True
xcopa_vi,1.7B,30,reference,0.4285714285714285,28,True
xcopa_vi,1.7B,40,checkpoint,0.5,28,True
xcopa_vi,1.7B,40,reference,0.5,28,True
xcopa_vi,1.7B,50,checkpoint,0.3571428571428571,28,True
xcopa_vi,1.7B,50,reference,0.3571428571428571,28,True
xcopa_vi,1.7B,60,checkpoint,0.6785714285714286,28,True
xcopa_vi,1.7B,60,reference,0.6785714285714286,28,True
xcopa_vi,1.7B,70,checkpoint,0.3214285714285714,28,True
xcopa_vi,1.7B,70,reference,0.3214285714285714,28,True
xcopa_vi,1.7B,80,checkpoint,0.6071428571428571,28,True
xcopa_vi,1.7B,80,reference,0.6071428571428571,28,True
xcopa_vi,1.7B,90,checkpoint,0.7857142857142857,28,True
xcopa_vi,1.7B,90,reference,0.7857142857142857,28,True
xcopa_vi,175M,10,checkpoint,0.4285714285714285,21,False
xcopa_vi,175M,10,reference,0.6666666666666666,21,False
xcopa_vi,175M,20,checkpoint,0.4761904761904761,21,False
xcopa_vi,175M,20,reference,0.5714285714285714,21,False
xcopa_vi,175M,30,checkpoint,0.5238095238095238,21,False
xcopa_vi,175M,30,reference,0.4761904761904761,21,False
xcopa_vi,175M,40,checkpoint,0.6666666666666666,21,False
xcopa_vi,175M,40,reference,0.5714285714285714,21,False
xcopa_vi,175M,50,checkpoint,0.5714285714285714,21,False
xcopa_vi,175M,50,reference,0.5238095238095238,21,False
xcopa_vi,175M,60,checkpoint,0.5333333333333333,15,False
xcopa_vi,175M,60,reference,0.6666666666666666,15,False
xcopa_vi,175M,70,checkpoint,0.7142857142857143,21,False
xcopa_vi,175M,70,reference,0.7619047619047619,21,False
xcopa_vi,175M,80,checkpoint,0.7619047619047619,21,False
xcopa_vi,175M,80,reference,0.7142857142857143,21,False
xcopa_vi,175M,90,checkpoint,0.7619047619047619,21,False
xcopa_vi,175M,90,reference,0.9523809523809524,21,False
xcopa_vi,175M,100,checkpoint,,0,False
xcopa_vi,175M,100,reference,0.7142857142857143,21,False
xcopa_vi,1B,10,checkpoint,0.3928571428571428,28,True
xcopa_vi,1B,10,reference,0.4285714285714285,28,True
xcopa_vi,1B,20,checkpoint,0.5357142857142857,28,True
xcopa_vi,1B,20,reference,0.6071428571428571,28,True
xcopa_vi,1B,30,checkpoint,0.5,28,True
xcopa_vi,1B,30,reference,0.5,28,True
xcopa_vi,1B,40,checkpoint,0.5,28,True
xcopa_vi,1B,40,reference,0.5,28,True
xcopa_vi,1B,50,checkpoint,0.3928571428571428,28,True
xcopa_vi,1B,50,reference,0.4642857142857143,28,True
xcopa_vi,1B,60,checkpoint,0.4285714285714285,28,True
xcopa_vi,1B,60,reference,0.5714285714285714,28,True
xcopa_vi,1B,70,checkpoint,0.75,28,True
xcopa_vi,1B,70,reference,0.6785714285714286,28,True
xcopa_vi,1B,80,checkpoint,0.6428571428571429,28,True
